"station","POSIXtime","parsivelStatus","precipCode","parsivelR","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","class14","class15","class16","class17","class18","class19","class20","class21","class22","class23","class24","class25","class26","class27","class28","class29","class30","class31","class32"
"Payerne MCH Roof",2014-04-08 05:57:30,0,0,1.072,0,0,12.9042063587001,61.2259454711135,110.924338639776,131.184517481653,146.960360861872,238.170008390361,74.7158894346354,87.2484874532636,21.7153851186516,13.8056119198075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 05:58:00,0,0,1.492,0,0,8.79816358770042,36.7727075238285,93.0849963284803,233.94366887642,268.950998179147,191.377786864388,126.442274427844,63.6017011341548,23.2946858545535,13.8056119198075,8.67756039712347,2.67277640335747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 05:58:30,0,0,1.419,0,0,5.22326087462346,34.2270534942988,145.816476591293,166.062379290561,170.185212158773,205.160644195058,71.4316745144316,46.4781662134208,46.0366164515412,10.9933576398467,5.44474377858729,2.35833212060953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 05:59:00,0,0,1.408,0,0,6.28202997083092,11.0505113368994,105.036681319822,109.77762882124,180.293437593694,96.2979947953215,64.0421909439732,58.7092625853736,56.4600013084941,16.4294855302972,2.8925201323745,0,2.03458102272828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 05:59:30,0,0,1.454,0,0,5.22326087462346,17.8376324906048,84.8976079555049,169.726396912843,141.454988080353,80.1655987600228,62.4000834838713,37.5086955406554,26.8481125103328,17.640504119754,10.8894875571746,4.71666424121906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:00:00,0,0,1.581,0,0,5.51302925884866,24.0734531895868,68.2382382203297,116.036899606524,179.180329435683,186.701460270053,115.768575937183,106.818241648388,39.8773435815238,29.1451807195936,0,2.35833212060953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:00:30,0,0,1.577,0,0,1.8351997667596,3.09160647158591,83.8393858468962,121.209850668741,163.326059185078,185.119244505052,201.201377216693,119.04933802034,44.2204206052541,19.1744609997326,0,2.35833212060953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:01:00,0,0,1.379,0,0,0,24.4532379472851,131.347496428291,69.3205871461109,163.717151240595,114.974345590032,106.736984906622,158.18884641059,52.1169242847637,3.83489219994653,2.8925201323745,2.67277640335747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:01:30,0,0,1.332,0,0,3.67782949208907,17.4473413534116,125.578843324703,115.084468028598,212.68588779199,141.87201359504,96.0632864159602,39.1395083902491,22.5050354866025,7.15846543990018,10.9941941683013,0,2.03458102272828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:02:00,0,0,1.317,0,0,2.61163043731173,60.5327899286252,174.915346891905,150.6911073548,316.936219206311,332.265310650094,156.821262439729,64.4171075589516,26.0584621423819,0,0,2.67277640335747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:02:30,0,0,1.062,0,0,1.8351997667596,29.7702245550615,182.429395168861,182.293273976368,321.959013703941,220.536535860063,53.368492453311,58.7092625853736,4.34307702373031,3.83489219994653,8.67756039712347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:03:00,0,0,1.437,0,0,5.51302925884866,28.1530765545397,117.082247415187,305.601914948249,195.108806896822,260.010790715074,117.410683397285,30.1700377174837,13.8188814391419,21.4753963197006,5.44474377858729,2.35833212060953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:03:30,0,0,1.403,0,0,9.31652703059216,37.8542956742855,140.405344701831,189.840398912978,215.201373379847,169.607325240342,126.442274427844,81.5406424796856,26.8481125103328,7.15846543990018,8.67756039712347,2.11008663422958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:04:00,0,0,1.219,0,0,5.02364265437944,47.0881515877635,147.830190673014,168.109440083078,152.495817647661,146.618660890042,114.126468477081,67.678733258139,30.4015391661122,17.1291851597611,2.8925201323745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:04:30,0,0,1.442,0,0,9.75751692453368,98.1779062422089,188.732550116041,146.710509808914,153.239895353288,163.495629050047,85.3895879252975,69.3095461077327,22.5050354866025,25.3102885196471,0,2.35833212060953,2.03458102272828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:05:00,0,0,1.441,0,0,7.63056745126358,52.9248436534428,160.263079893098,206.859407907675,209.086298111777,173.919638795932,87.0749087396127,60.3400754349673,26.8481125103328,10.9933576398467,11.570080529498,2.67277640335747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:05:30,0,0,1.157,0,0,7.59822527866529,84.9037595108402,172.308340849446,131.843659119265,118.093755964091,71.7271146800204,126.485487782057,30.1700377174837,17.3723080949212,3.83489219994653,2.8925201323745,5.031108523967,1.8204145992832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:06:00,0,0,0.573,0,0,7.55190522627852,27.3228372646685,123.7421435095,162.516417476372,135.06977124341,102.001539402581,58.1107483905832,15.9281212041722,0,2.68349396290496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:06:30,0,0,0.79,0,0,9.33898286578166,37.1211057709112,155.779593299205,108.280150154658,127.583738558802,66.1195749487089,44.7871103748354,33.1835858420254,21.8876468857995,8.8761723388395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:07:00,0,0,0.539,0,0,2.44872374518277,34.6440933588893,95.740235116556,84.6254282961667,80.295730115435,30.6407786347675,65.4580843939902,23.2285100894178,7.08129752187631,5.77983315087222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:07:30,0,0,0.735,0,0,8.15473788796544,16.2034753655778,106.316633623858,82.7615752304814,144.97702902073,80.2304598462989,42.0801971104223,23.2285100894178,11.9094549231556,2.68349396290496,4.34712181625179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:08:00,0,0,0.412,0,0,3.88387674167438,28.8533949095561,92.4477472886118,95.4873496240965,146.645198602672,58.3500087945767,26.3619538609582,18.4660376275696,3.69978346122335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:08:30,0,0,1.263,0,0,12.954584391513,54.7414990768641,132.253555880759,132.840212926839,204.472954626117,83.3300302900237,32.0210954719866,30.1700377174837,13.8188814391419,16.0368219270491,0,2.35833212060953,0,0,0.49349849091969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:09:00,0,0,1.001,0,0,7.63799740983345,54.030099604639,171.977366729741,156.889519892293,263.109147380632,113.392129825032,19.7052895212225,58.7092625853736,26.0584621423819,0,0,2.67277640335747,1.8204145992832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:09:30,0,0,1.127,0,0,4.94092244896814,63.5298769139249,134.010546336748,155.345944065153,92.8011307736565,141.87201359504,32.0210954719866,74.2019846565139,30.6121125975657,13.8056119198075,2.8925201323745,2.35833212060953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:10:00,0,0,1.46,0,0,14.9644901644882,59.7347981661948,212.711289435758,153.466594559336,108.023636934579,86.1412673506127,85.3895879252975,84.8022681788729,26.8481125103328,10.9933576398467,11.570080529498,5.031108523967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:10:30,0,0,1.32,0,0,7.63056745126358,49.2284945296305,214.978167188022,210.3073787503,146.033773530337,240.589867795657,53.368492453311,70.9403589573265,35.5342665577935,13.8056119198075,2.55222364621279,2.67277640335747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:11:00,0,0,1.045,0,0,7.34822902560826,75.1649525857535,128.970158352118,176.093691087956,94.9543740947062,131.932453020037,73.0737819745335,66.0479204085453,31.1911895340631,7.15846543990018,0,0,2.03458102272828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:11:30,0,0,1.393,0,0,3.47078131327516,34.744179768788,69.9562725952345,129.675584041717,123.486815129666,114.974345590032,21.3473969813244,19.5697541951245,37.9295393405781,11.5046765998396,11.2297840433363,2.35833212060953,2.03458102272828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:12:00,0,0,1.367,0,0,4.94092244896814,37.4884309211886,75.8486087134386,89.2029766993652,32.2199685738106,103.371429980029,78.8211580848901,62.7862947093579,26.8481125103328,10.9933576398467,5.785040264749,4.71666424121906,1.8204145992832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:12:30,0,0,1.01,0,0,4.45153584449891,15.6324306717113,59.806535208285,118.075065732056,65.7636333355275,90.2268682400253,42.6947939626488,60.3400754349673,34.955189621296,13.8056119198075,5.44474377858729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:13:00,0,0,1.078,0,0,3.38806110786387,23.1668702195974,107.493762392261,141.887961811861,134.385247076762,103.371429980029,94.4643923100711,26.9084120182962,18.1619584628722,11.5046765998396,8.67756039712347,2.67277640335747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:13:30,0,0,1.719,0,0,3.10572268220854,44.2448673781021,258.624743517848,174.417046361319,202.728082378422,164.860677945341,89.4948565755522,61.9708882845611,62.3823790681263,17.640504119754,11.2297840433363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:14:00,0,0,1.65,0,0,1.8351997667596,53.6995089776444,117.314661632619,80.5462420563994,187.114484161981,216.369795700649,123.15805950764,133.726653666685,49.3531479969354,7.66978439989305,6.23004336203738,0,2.03458102272828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:14:30,0,0,1.962,0,0,6.50790071135518,63.803839293317,138.521111276035,140.618599205055,225.652093632618,156.639360735045,74.7158894346354,60.3829915625882,40.0879170129773,14.3169308798004,11.2297840433363,8.0183292100724,2.03458102272828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:15:00,0,0,1.856,0,0,7.92132649663143,28.6027647685885,116.305363479628,105.233390272737,124.28627825854,143.454229360041,128.170808596373,37.5086955406554,52.9065746527147,31.4461160395615,5.44474377858729,3.08397277310477,2.03458102272828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:15:30,0,0,2.622,0,0,3.14023946832589,85.9751431612673,161.88473534456,205.677468467128,223.036380972131,133.721330179172,160.039184649682,81.216053952261,85.4404371334468,28.0103460723437,14.0080031063946,2.93360399021736,5.15644138380555,0.97365592079475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:16:00,0,0,2.025,0,0,4.50470942441761,38.9809786351277,101.993969747458,112.744833112529,120.265440819006,136.156928368676,197.268683924575,88.7694811922655,44.9398684771932,21.276581314864,7.21624402450632,5.86720798043472,2.43498620901929,0.97365592079475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:16:30,0,0,2.3,0,0,4.70056635591402,35.3326739067258,125.903171634863,185.9752325338,151.102662173169,92.0876556086912,52.3225395214712,96.2560639434205,26.5392924077913,31.0839683486041,10.3998810941414,18.3839183386954,0,0,1.06342097254919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:17:00,0,0,1.784,0,0,0,11.0505113368994,91.8972935639452,139.474932286955,156.086304988122,155.057144970044,85.4328012795108,39.1395083902491,26.2690355738354,20.4527583997148,8.33726391096178,4.71666424121906,0,0.698151295059879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:17:30,0,0,1.849,0,0,9.51812657312152,42.2234323774497,99.3397358850703,125.95222962784,150.399193965419,195.789058510056,98.5264476061122,79.9098296300919,39.0876932135728,16.738176543296,8.67756039712347,7.07499636182859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:18:00,0,0,2.355,0,0,4.02159566005977,43.262465521741,166.849409914467,155.00023927229,168.638978529363,152.824377347625,144.893186367152,65.1733766283576,66.1713024034262,24.7139743193366,3.18363706963514,5.86720798043472,0,1.12739106618339,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:18:30,0,0,0.839,0,0,6.76839750019036,16.7868636129484,72.695119721861,105.100494314036,151.257390434682,84.8797242967633,88.2031867586042,43.173591684993,21.243892565629,0,0,2.08780505701163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:19:00,0,0,2.464,0,0,13.2399285691578,56.162629340094,87.3011342417586,278.625168564636,321.628897521975,114.510751081821,72.4465931835756,70.1867132920774,42.0125041025156,23.9736127491425,3.18363706963514,0,0,2.25478213236679,0,0.68780467243722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:19:30,0,0,0.909,0,0,2.24428484252373,19.9481734491976,94.2277117432079,136.582631295921,113.335760128614,54.8928928983184,55.7952243167821,61.0577979493268,18.5186659435735,2.68349396290496,0,0,1.83073568889561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:20:00,0,0,1.418,0,0,7.10784801305342,19.675300673016,79.3851699126228,78.1237326890499,109.377417126756,106.318694640324,64.0421909439732,96.2179581260292,8.68615404746062,14.3169308798004,8.67756039712347,2.35833212060953,0,0.698151295059879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:20:30,0,0,1.737,0,0,10.3221937758443,21.14975914408,67.5579816399403,82.2149283967866,109.746447579142,90.1862986050258,41.0526865025469,21.2005670447183,21.9259585501051,10.4820386798539,5.44474377858729,5.031108523967,1.8204145992832,1.39630259011976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:21:00,0,0,3.171,0,0,23.9743032743158,46.1469722083071,39.8799728857306,157.783665356621,160.494540227573,114.663984080499,50.3101341552608,100.801489185193,42.7202185667234,15.5828482869427,7.21624402450632,5.55840756041184,4.86997241803858,4.35582911934493,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:21:30,0,0,3.063,0,0,14.6184864799712,50.9361601462584,57.5833583002807,200.389696625469,120.870658177476,103.512923053938,50.3101341552608,50.1333666371982,63.9516524929564,20.0779006774069,17.1916401760298,15.4503143484781,5.15644138380555,1.12739106618339,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:22:00,0,0,2.526,0,0,4.025375355229,15.785679121781,113.044239875111,140.541651258596,183.059840932048,152.824377347625,65.403174401839,142.378761249643,42.462867852466,13.7030991054758,24.4078842005361,2.93360399021736,0,3.38217319855018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:22:30,0,0,2.183,0,0,5.84114495698139,29.8840797721522,71.0345171124823,72.923619849842,110.621003396117,114.510751081821,67.4685378040024,61.1627072973818,32.3618523178642,16.7815289243998,3.60812201225316,9.2743059480205,0,2.25478213236679,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:23:00,0,0,2.105,0,0,9.91036073371873,21.1252509428199,67.8906973991609,50.376434887279,161.51051348204,131.05453834254,97.185057045043,61.1627072973818,38.1200745493729,12.8858168526641,10.3998810941414,5.86720798043472,0,3.38217319855018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:23:30,0,0,1.804,0,0,9.96456510334755,38.5551887670155,52.7532468459773,105.493208176767,178.066141339056,95.9931656946935,51.7263849932091,91.7604030038061,30.6121125975657,14.3169308798004,0,4.78286303758705,3.85499562201147,0.698151295059879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:24:00,0,0,1.984,0,0,4.02332256558834,12.3220487599573,68.4237627422543,132.372891804861,212.122314111987,236.8157780644,80.463265544992,93.7717388516383,26.0584621423819,14.8282498397932,2.8925201323745,4.71666424121906,0,1.39630259011976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:24:30,0,0,2.737,0,0,5.84114495698139,54.0059772581007,90.8429450806299,146.909972017225,231.433378642404,232.648016465676,194.072510695888,107.285404603604,42.0125041025156,21.8759216335926,20.7997621882829,12.1255631595651,0,0,1.06342097254919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:25:00,0,0,1.663,0,0,1.34581316229037,22.7993365831151,118.673242246295,93.6258498575615,326.187281934937,169.607325240342,77.6169459474821,49.7397919126082,17.3723080949212,0,2.8925201323745,2.35833212060953,2.03458102272828,1.39630259011976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:25:30,0,0,1.926,0,0,9.26713965892183,45.9067717966888,129.787320637831,124.834661535235,273.827075302104,145.685559285042,110.88546691109,8.96947067276541,21.7153851186516,19.6707411667845,5.44474377858729,2.35833212060953,4.06916204545655,0.698151295059879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:26:00,0,0,2.116,0,0,12.048536312179,27.5159849189137,156.500250194761,222.161581128478,257.062696300797,184.221012287163,102.685631712685,46.1226973062223,54.0436499940477,20.0779006774069,6.79175908188831,0,5.44291034957253,0,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:26:30,0,0,1.496,0,0,6.94156262655033,26.0869609941581,147.434221942832,137.667793432845,145.568474264286,90.1862986050258,32.0210954719866,42.4011340894365,26.8481125103328,0,5.44474377858729,10.062217047934,0,0.780286741537515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:27:00,0,0,0.83,0,0,3.48594539149395,50.834750871367,106.804471239414,101.201650797527,52.9210627406959,109.661734061273,43.416076383769,17.2554646378532,14.8063493639232,3.09633918796727,6.52068272437766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:27:30,0,0,1.411,0,0,0,49.4446907863848,111.449991451895,66.4161272702951,109.235019506541,126.36009433033,64.0421909439732,40.7703212398428,26.8481125103328,11.5046765998396,2.8925201323745,2.35833212060953,0,0,0.49349849091969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:28:00,0,0,2.795,0,0,5.66909808382375,27.795234251016,106.504607142422,153.186008358495,144.294660734796,99.8568374714592,109.676092458468,79.2107192867731,24.5826700655698,29.6673457770639,7.21624402450632,8.80081197065209,0,3.07470290777289,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:28:30,0,0,2.086,0,0,8.38728506643482,28.1462787652018,68.4780043785724,216.220580371794,230.144123199475,218.738761462922,61.3783636694182,68.1813786265895,33.7772812462798,16.7815289243998,21.224247130901,0,2.72145517478626,0,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:29:00,0,0,1.783,0,0,6.0527938961309,35.8538734326229,92.2238940244161,94.5737170669033,182.902723564097,186.701460270053,149.431778869271,48.1089790630145,39.0876932135728,24.7989695596542,5.44474377858729,2.67277640335747,1.8204145992832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:29:30,0,0,1.089,0,0,8.32898355683204,60.6868961376062,93.1951515133728,116.98933118445,154.801949421185,159.152291655927,92.779071495756,37.5086955406554,26.0584621423819,10.9933576398467,2.8925201323745,2.35833212060953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:30:00,0,0,1.44,0,0,8.34854911439932,25.9233724932141,111.588829704323,316.399689562531,210.46661393849,138.161244313706,59.5537638863614,48.1089790630145,21.7153851186516,21.4753963197006,2.8925201323745,2.67277640335747,2.03458102272828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:30:30,0,0,1.559,0,0,10.6065135237849,49.6474980468874,130.007122442589,150.533929226371,256.548366018522,78.6239526300224,94.4211789558579,48.1089790630145,31.1911895340631,20.9640773597076,5.785040264749,2.11008663422958,2.30585849242538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:31:00,0,0,1.44,0,0,4.21016417080142,33.4797351001183,237.644401885528,138.396219844863,206.656281951438,165.118414450047,106.780198260835,37.5086955406554,38.9297631399825,16.6178661997683,2.8925201323745,0,1.57217624483549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:31:30,0,0,2.54,0,0,13.1430309293649,72.2044054523728,161.119236154677,277.505089067681,202.610896455585,164.919031050252,172.113616846945,39.1040259770146,44.3929982093963,13.4851571713927,17.6161251186478,3.32475118891301,0,2.25478213236679,1.06342097254919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:32:00,0,0,1.546,0,0,11.2340973576539,50.0529229220536,163.884368025815,267.227395698484,210.008411411906,120.329537410034,41.0526865025469,37.5086955406554,16.7932311584238,13.8056119198075,2.8925201323745,4.71666424121906,3.85499562201147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:32:30,0,0,3.271,0,0,19.4910997090429,81.5960038239271,329.611843505804,247.441804605109,252.811927852769,172.887146981478,150.983360501736,92.2453946124446,53.0785848155825,20.6772409961354,3.60812201225316,9.19195916934776,5.44291034957253,0,1.06342097254919,0.68780467243722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:33:00,0,0,2.533,0,0,18.5821537638009,77.5289397129242,226.330525952081,282.998308571512,232.897297853721,190.253553498254,177.144630262471,46.1226973062223,63.2439380287486,29.6673457770639,9.97539615152345,2.93360399021736,0,0,0,0.796405410190466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:33:30,0,0,3.783,0,0,12.149658317161,70.1723175528328,168.679891000908,273.144197972913,225.129015739573,161.598982745574,139.862172951625,120.320079929275,15.215860980467,16.1821886056712,21.648732073519,22.4909639249998,2.43498620901929,2.25478213236679,0,0.68780467243722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:34:00,0,0,3.94,0,0,11.5513345930995,64.9114636932485,212.361155099222,287.233648317174,305.702300217659,256.337300401563,348.146128354405,133.354755254947,30.431721960934,22.6932038864043,12.7345482785405,15.5326611271509,5.44291034957253,4.50956426473357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:34:30,0,0,2.925,0,0,20.7478180344011,79.7864993273353,205.24127462235,348.211655825998,305.505433427867,274.526326174396,179.157035628682,126.33608392574,47.3203625840739,37.0004508532722,18.5957057554586,0,7.87789655859179,1.12739106618339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:35:00,0,0,2.68,0,0,6.36535027363357,98.5634609843882,132.089735648003,193.309129466205,254.262340226065,183.137628103532,286.404119504776,137.418196550804,53.0520928302914,13.4851571713927,10.8243660367595,15.9238083258465,2.72145517478626,1.12739106618339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:35:30,0,0,2.795,0,0,21.5868699374227,53.1811578961157,164.31033135241,157.684282137927,300.536027187024,255.697485424628,172.113616846945,74.1973826230533,32.8122160678146,29.2090267098008,10.5304918457162,9.97425356673903,2.72145517478626,1.12739106618339,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:36:00,0,0,2.441,0,0,13.0878514223488,53.207198549643,131.9437378285,239.377148711724,272.524140306673,229.993411580986,149.799592639259,118.314745263788,32.8122160678146,12.2864765339356,17.6161251186478,6.25835517913037,2.72145517478626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:36:30,0,0,1.724,0,0,13.1532119506145,76.2667190535074,165.6487835312,192.068747062857,166.014026397419,100.247568085028,62.4000834838713,60.3400754349673,40.8775673809283,18.1518230797469,0,5.34555280671494,1.8204145992832,0.780286741537515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:37:00,0,0,2.793,0,0,18.5372825163375,67.7312813619856,199.61292498283,203.581373382668,174.157724524806,123.331057549553,102.632673676732,59.1573726318938,37.6697107994226,22.4752619523211,7.21624402450632,6.64950237782602,2.72145517478626,2.25478213236679,0,0.68780467243722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:37:30,0,0,1.328,0,0,12.1106139407061,22.5481317044337,129.867368773113,128.130837863658,278.840613183036,126.36009433033,204.52880549111,70.9403589573265,26.8481125103328,7.15846543990018,8.33726391096178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payerne MCH Roof",2014-04-08 06:38:00,0,0,2.816,0,0,7.24670646536745,44.8809288154321,127.196509095262,150.554301753683,270.087543732629,184.358115496506,122.756727338836,87.2320579487248,38.1200745493729,21.276581314864,20.3752772456649,3.32475118891301,0,4.35582911934493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
